CPU Total,CPU Package Temperature,RAM,Disk Temperature,Used Space,Power CPU Package,Power CPU Cores,Power CPU Graphics,Power CPU DRAM
16.015625,75,86.2531509399414,37,90.1183013916016,15.3509311676025,13.9661884307861,0.00590495346114,0.488406598567963
16.015625,75,86.2531509399414,37,90.1183013916016,15.3509311676025,13.9661884307861,0.00590495346114,0.488406598567963
16.1538486480713,77,86.228630065918,37,90.1183013916016,14.7062702178955,13.3279190063477,0.005356366746128,0.413779318332672
16.1538486480713,77,86.228630065918,37,90.1183013916016,14.7062702178955,13.3279190063477,0.005356366746128,0.413779318332672
16.1538486480713,77,86.228630065918,37,90.1183013916016,14.7062702178955,13.3279190063477,0.005356366746128,0.413779318332672
16.1538486480713,77,86.228630065918,37,90.1183013916016,14.7062702178955,13.3279190063477,0.005356366746128,0.413779318332672
16.1538486480713,77,86.228630065918,37,90.1183013916016,14.7062702178955,13.3279190063477,0.005356366746128,0.413779318332672
13.8671875,84,86.227897644043,37,90.1183013916016,14.7152080535889,13.3320016860962,0.003773598466069,0.394523620605469
13.8671875,84,86.227897644043,37,90.1183013916016,14.7152080535889,13.3320016860962,0.003773598466069,0.394523620605469
13.8671875,84,86.227897644043,37,90.1183013916016,14.7152080535889,13.3320016860962,0.003773598466069,0.394523620605469
13.8671875,84,86.227897644043,37,90.1183013916016,14.7152080535889,13.3320016860962,0.003773598466069,0.394523620605469
14.0625,79,85.9425888061523,37,90.1183013916016,14.7400274276733,13.3804130554199,0.002313202014193,0.402618914842606
14.0625,79,85.9425888061523,37,90.1183013916016,14.7400274276733,13.3804130554199,0.002313202014193,0.402618914842606
14.0625,79,85.9425888061523,37,90.1183013916016,14.7400274276733,13.3804130554199,0.002313202014193,0.402618914842606
14.0625,79,85.9425888061523,37,90.1183013916016,14.7400274276733,13.3804130554199,0.002313202014193,0.402618914842606
14.0625,79,85.9425888061523,37,90.1183013916016,14.7400274276733,13.3804130554199,0.002313202014193,0.402618914842606
15.4296875,81,86.0284957885742,37,90.1183013916016,15.5881414413452,14.1640548706055,0.039683066308498,0.525557160377502
15.4296875,81,86.0284957885742,37,90.1183013916016,15.5881414413452,14.1640548706055,0.039683066308498,0.525557160377502
15.4296875,81,86.0284957885742,37,90.1183013916016,15.5881414413452,14.1640548706055,0.039683066308498,0.525557160377502
35.15625,78,86.5664367675781,37,90.1183013916016,19.569637298584,18.0164318084717,0.054699350148439,1.06212985515594
35.15625,78,86.5664367675781,37,90.1183013916016,19.569637298584,18.0164318084717,0.054699350148439,1.06212985515594
35.15625,78,86.5664367675781,37,90.1183013916016,19.569637298584,18.0164318084717,0.054699350148439,1.06212985515594
35.15625,78,86.5664367675781,37,90.1183013916016,19.569637298584,18.0164318084717,0.054699350148439,1.06212985515594
27.34375,79,86.6664733886719,37,90.1183013916016,18.5747718811035,17.1610164642334,0.003043607575819,0.751831948757172
27.34375,79,86.6664733886719,37,90.1183013916016,18.5747718811035,17.1610164642334,0.003043607575819,0.751831948757172
27.34375,79,86.6664733886719,37,90.1183013916016,18.5747718811035,17.1610164642334,0.003043607575819,0.751831948757172
40.8203125,82,88.5010070800781,37,90.1183013916016,21.9623947143555,20.1536121368408,0.281418651342392,1.06796205043793
40.8203125,82,88.5010070800781,37,90.1183013916016,21.9623947143555,20.1536121368408,0.281418651342392,1.06796205043793
40.8203125,82,88.5010070800781,37,90.1183013916016,21.9623947143555,20.1536121368408,0.281418651342392,1.06796205043793
40.8203125,82,88.5010070800781,37,90.1183013916016,21.9623947143555,20.1536121368408,0.281418651342392,1.06796205043793
32.8125,73,88.4622039794922,37,90.1183013916016,19.9944190979004,18.369909286499,0.1456338763237,0.857568860054016
32.8125,73,88.4622039794922,37,90.1183013916016,19.9944190979004,18.369909286499,0.1456338763237,0.857568860054016
32.8125,73,88.4622039794922,37,90.1183013916016,19.9944190979004,18.369909286499,0.1456338763237,0.857568860054016
32.8125,73,88.4622039794922,37,90.1183013916016,19.9944190979004,18.369909286499,0.1456338763237,0.857568860054016
21.9230766296387,80,88.5221786499023,37,90.1183013916016,16.5468788146973,15.1115322113037,0.006164733786136,0.664936721324921
21.9230766296387,80,88.5221786499023,37,90.1183013916016,16.5468788146973,15.1115322113037,0.006164733786136,0.664936721324921
21.9230766296387,80,88.5221786499023,37,90.1183013916016,16.5468788146973,15.1115322113037,0.006164733786136,0.664936721324921
21.9230766296387,80,88.5221786499023,37,90.1183013916016,16.5468788146973,15.1115322113037,0.006164733786136,0.664936721324921
16.796875,76,87.71875,37,90.1183013916016,15.5168542861938,13.9490432739258,0.150990635156631,0.660591602325439
16.796875,76,87.71875,37,90.1183013916016,15.5168542861938,13.9490432739258,0.150990635156631,0.660591602325439
16.796875,76,87.71875,37,90.1183013916016,15.5168542861938,13.9490432739258,0.150990635156631,0.660591602325439
16.796875,76,87.71875,37,90.1183013916016,15.5168542861938,13.9490432739258,0.150990635156631,0.660591602325439
18.9453125,79,87.9482116699219,37,90.1183013916016,15.7787094116211,14.0170383453369,0.333417296409607,0.666591167449951
18.9453125,79,87.9482116699219,37,90.1183013916016,15.7787094116211,14.0170383453369,0.333417296409607,0.666591167449951
18.9453125,79,87.9482116699219,37,90.1183013916016,15.7787094116211,14.0170383453369,0.333417296409607,0.666591167449951
18.9453125,79,87.9482116699219,37,90.1183013916016,15.7787094116211,14.0170383453369,0.333417296409607,0.666591167449951
23.0769214630127,79,88.1387252807617,37,90.1183013916016,16.8918037414551,14.5433120727539,0.836976587772369,1.03643357753754
23.0769214630127,79,88.1387252807617,37,90.1183013916016,16.8918037414551,14.5433120727539,0.836976587772369,1.03643357753754
23.0769214630127,79,88.1387252807617,37,90.1183013916016,16.8918037414551,14.5433120727539,0.836976587772369,1.03643357753754
23.0769214630127,79,88.1387252807617,37,90.1183013916016,16.8918037414551,14.5433120727539,0.836976587772369,1.03643357753754
24.4140625,79,88.0347518920899,38,90.1192321777344,17.2001991271973,15.3201675415039,0.39626744389534,0.917963683605194
24.4140625,79,88.0347518920899,38,90.1192321777344,17.2001991271973,15.3201675415039,0.39626744389534,0.917963683605194
24.4140625,79,88.0347518920899,38,90.1192321777344,17.2001991271973,15.3201675415039,0.39626744389534,0.917963683605194
24.4140625,79,88.0347518920899,38,90.1192321777344,17.2001991271973,15.3201675415039,0.39626744389534,0.917963683605194
21.2890625,81,87.9630737304688,38,90.1192321777344,17.0326976776123,15.5623645782471,0.037582527846098,0.712960839271545
21.2890625,81,87.9630737304688,38,90.1192321777344,17.0326976776123,15.5623645782471,0.037582527846098,0.712960839271545
21.2890625,81,87.9630737304688,38,90.1192321777344,17.0326976776123,15.5623645782471,0.037582527846098,0.712960839271545
21.2890625,81,87.9630737304688,38,90.1192321777344,17.0326976776123,15.5623645782471,0.037582527846098,0.712960839271545
14.6484375,81,88.0872955322266,38,90.1192321777344,15.2312326431274,13.8080377578735,0.04779089614749,0.503843903541565
14.6484375,81,88.0872955322266,38,90.1192321777344,15.2312326431274,13.8080377578735,0.04779089614749,0.503843903541565
14.6484375,81,88.0872955322266,38,90.1192321777344,15.2312326431274,13.8080377578735,0.04779089614749,0.503843903541565
14.6484375,81,88.0872955322266,38,90.1192321777344,15.2312326431274,13.8080377578735,0.04779089614749,0.503843903541565
16.2109375,78,85.5550079345703,38,90.1192321777344,15.937801361084,14.5515222549438,0.007364438846707,0.470593720674515
16.2109375,78,85.5550079345703,38,90.1192321777344,15.937801361084,14.5515222549438,0.007364438846707,0.470593720674515
16.2109375,78,85.5550079345703,38,90.1192321777344,15.937801361084,14.5515222549438,0.007364438846707,0.470593720674515
16.2109375,78,85.5550079345703,38,90.1192321777344,15.937801361084,14.5515222549438,0.007364438846707,0.470593720674515
20.3125,77,85.5596694946289,38,90.1192321777344,16.0922584533691,14.5966768264771,0.085367806255818,0.692319512367249
20.3125,77,85.5596694946289,38,90.1192321777344,16.0922584533691,14.5966768264771,0.085367806255818,0.692319512367249
20.3125,77,85.5596694946289,38,90.1192321777344,16.0922584533691,14.5966768264771,0.085367806255818,0.692319512367249
20.3125,77,85.5596694946289,38,90.1192321777344,16.0922584533691,14.5966768264771,0.085367806255818,0.692319512367249
20.3125,77,85.5596694946289,38,90.1192321777344,16.0922584533691,14.5966768264771,0.085367806255818,0.692319512367249
16.40625,87,85.5618057250977,38,90.1192321777344,15.5823793411255,14.1427040100098,0.051930103451014,0.508464515209198
16.40625,87,85.5618057250977,38,90.1192321777344,15.5823793411255,14.1427040100098,0.051930103451014,0.508464515209198
16.40625,87,85.5618057250977,38,90.1192321777344,15.5823793411255,14.1427040100098,0.051930103451014,0.508464515209198
16.40625,87,85.5618057250977,38,90.1192321777344,15.5823793411255,14.1427040100098,0.051930103451014,0.508464515209198
14.230770111084,78,85.4411697387695,38,90.1192321777344,15.2126989364624,13.8211231231689,0.021300248801708,0.41943234205246
14.230770111084,78,85.4411697387695,38,90.1192321777344,15.2126989364624,13.8211231231689,0.021300248801708,0.41943234205246
14.230770111084,78,85.4411697387695,38,90.1192321777344,15.2126989364624,13.8211231231689,0.021300248801708,0.41943234205246
14.230770111084,78,85.4411697387695,38,90.1192321777344,15.2126989364624,13.8211231231689,0.021300248801708,0.41943234205246
14.230770111084,78,85.4411697387695,38,90.1192321777344,15.2126989364624,13.8211231231689,0.021300248801708,0.41943234205246
13.8461532592773,79,85.3662872314453,38,90.1192321777344,14.8851699829102,13.5247573852539,0.004675988573581,0.372040838003159
13.8461532592773,79,85.3662872314453,38,90.1192321777344,14.8851699829102,13.5247573852539,0.004675988573581,0.372040838003159
13.8461532592773,79,85.3662872314453,38,90.1192321777344,14.8851699829102,13.5247573852539,0.004675988573581,0.372040838003159
13.8461532592773,79,85.3662872314453,38,90.1192321777344,14.8851699829102,13.5247573852539,0.004675988573581,0.372040838003159
13.8461532592773,79,85.3662872314453,38,90.1192321777344,14.8851699829102,13.5247573852539,0.004675988573581,0.372040838003159
14.4230728149414,82,85.3757553100586,38,90.1192321777344,15.3816757202148,14.013201713562,0.0051229163073,0.391962677240372
14.4230728149414,82,85.3757553100586,38,90.1192321777344,15.3816757202148,14.013201713562,0.0051229163073,0.391962677240372
14.4230728149414,82,85.3757553100586,38,90.1192321777344,15.3816757202148,14.013201713562,0.0051229163073,0.391962677240372
14.4230728149414,82,85.3757553100586,38,90.1192321777344,15.3816757202148,14.013201713562,0.0051229163073,0.391962677240372
13.4615421295166,85,85.3543395996094,38,90.1192321777344,14.935396194458,13.5677852630615,0.007493596058339,0.381394058465958
13.4615421295166,85,85.3543395996094,38,90.1192321777344,14.935396194458,13.5677852630615,0.007493596058339,0.381394058465958
13.4615421295166,85,85.3543395996094,38,90.1192321777344,14.935396194458,13.5677852630615,0.007493596058339,0.381394058465958
13.4615421295166,85,85.3543395996094,38,90.1192321777344,14.935396194458,13.5677852630615,0.007493596058339,0.381394058465958
13.4615421295166,85,85.3543395996094,38,90.1192321777344,14.935396194458,13.5677852630615,0.007493596058339,0.381394058465958
14.0625,77,85.4674453735352,38,90.1192321777344,15.5160799026489,14.1237754821777,0.024481957778335,0.449444890022278
14.0625,77,85.4674453735352,38,90.1192321777344,15.5160799026489,14.1237754821777,0.024481957778335,0.449444890022278
14.0625,77,85.4674453735352,38,90.1192321777344,15.5160799026489,14.1237754821777,0.024481957778335,0.449444890022278
14.0625,77,85.4674453735352,38,90.1192321777344,15.5160799026489,14.1237754821777,0.024481957778335,0.449444890022278
14.0625,77,85.4674453735352,38,90.1192321777344,15.5160799026489,14.1237754821777,0.024481957778335,0.449444890022278
14.2578125,83,85.4633636474609,38,90.1192321777344,15.2673196792603,13.9014453887939,0.004503418691456,0.386868000030518
14.2578125,83,85.4633636474609,38,90.1192321777344,15.2673196792603,13.9014453887939,0.004503418691456,0.386868000030518
14.2578125,83,85.4633636474609,38,90.1192321777344,15.2673196792603,13.9014453887939,0.004503418691456,0.386868000030518
14.2578125,83,85.4633636474609,38,90.1192321777344,15.2673196792603,13.9014453887939,0.004503418691456,0.386868000030518
14.230770111084,78,85.4345169067383,38,90.1192321777344,15.0471887588501,13.6758823394775,0.005720624234527,0.386081278324127
14.230770111084,78,85.4345169067383,38,90.1192321777344,15.0471887588501,13.6758823394775,0.005720624234527,0.386081278324127
14.230770111084,78,85.4345169067383,38,90.1192321777344,15.0471887588501,13.6758823394775,0.005720624234527,0.386081278324127
14.230770111084,78,85.4345169067383,38,90.1192321777344,15.0471887588501,13.6758823394775,0.005720624234527,0.386081278324127
14.230770111084,78,85.4345169067383,38,90.1192321777344,15.0471887588501,13.6758823394775,0.005720624234527,0.386081278324127
14.0384616851807,80,85.4070281982422,38,90.1192321777344,14.9261207580566,13.5544843673706,0.005152475088835,0.380684018135071
14.0384616851807,80,85.4070281982422,38,90.1192321777344,14.9261207580566,13.5544843673706,0.005152475088835,0.380684018135071
14.0384616851807,80,85.4070281982422,38,90.1192321777344,14.9261207580566,13.5544843673706,0.005152475088835,0.380684018135071
14.0384616851807,80,85.4070281982422,38,90.1192321777344,14.9261207580566,13.5544843673706,0.005152475088835,0.380684018135071
14.84375,84,85.3849334716797,38,90.1192321777344,15.2984590530396,13.9258584976196,0.013571419753134,0.43215537071228
14.84375,84,85.3849334716797,38,90.1192321777344,15.2984590530396,13.9258584976196,0.013571419753134,0.43215537071228
14.84375,84,85.3849334716797,38,90.1192321777344,15.2984590530396,13.9258584976196,0.013571419753134,0.43215537071228
14.84375,84,85.3849334716797,38,90.1192321777344,15.2984590530396,13.9258584976196,0.013571419753134,0.43215537071228
14.84375,84,85.3849334716797,38,90.1192321777344,15.2984590530396,13.9258584976196,0.013571419753134,0.43215537071228
16.015625,78,85.3796920776367,38,90.1192321777344,15.5096969604492,14.100305557251,0.033284571021795,0.47285994887352
16.015625,78,85.3796920776367,38,90.1192321777344,15.5096969604492,14.100305557251,0.033284571021795,0.47285994887352
16.015625,78,85.3796920776367,38,90.1192321777344,15.5096969604492,14.100305557251,0.033284571021795,0.47285994887352
16.015625,78,85.3796920776367,38,90.1192321777344,15.5096969604492,14.100305557251,0.033284571021795,0.47285994887352
21.2890625,83,85.3671112060547,38,90.1192321777344,16.5524845123291,15.0403261184692,0.093927420675755,0.669735372066498
21.2890625,83,85.3671112060547,38,90.1192321777344,16.5524845123291,15.0403261184692,0.093927420675755,0.669735372066498
21.2890625,83,85.3671112060547,38,90.1192321777344,16.5524845123291,15.0403261184692,0.093927420675755,0.669735372066498
21.2890625,83,85.3671112060547,38,90.1192321777344,16.5524845123291,15.0403261184692,0.093927420675755,0.669735372066498
17.96875,84,85.3536148071289,38,90.1192321777344,16.0512104034424,14.6425447463989,0.024041788652539,0.552048146724701
17.96875,84,85.3536148071289,38,90.1192321777344,16.0512104034424,14.6425447463989,0.024041788652539,0.552048146724701
17.96875,84,85.3536148071289,38,90.1192321777344,16.0512104034424,14.6425447463989,0.024041788652539,0.552048146724701
17.96875,84,85.3536148071289,38,90.1192321777344,16.0512104034424,14.6425447463989,0.024041788652539,0.552048146724701
17.96875,80,85.3280639648438,38,90.1192321777344,16.4027862548828,14.7462511062622,0.20708230137825,0.791352450847626
17.96875,80,85.3280639648438,38,90.1192321777344,16.4027862548828,14.7462511062622,0.20708230137825,0.791352450847626
17.96875,80,85.3280639648438,38,90.1192321777344,16.4027862548828,14.7462511062622,0.20708230137825,0.791352450847626
17.96875,80,85.3280639648438,38,90.1192321777344,16.4027862548828,14.7462511062622,0.20708230137825,0.791352450847626
16.6015625,83,85.3392333984375,38,90.1192321777344,15.6756563186646,14.1724824905396,0.096892550587654,0.571008741855621
16.6015625,83,85.3392333984375,38,90.1192321777344,15.6756563186646,14.1724824905396,0.096892550587654,0.571008741855621
16.6015625,83,85.3392333984375,38,90.1192321777344,15.6756563186646,14.1724824905396,0.096892550587654,0.571008741855621
16.6015625,83,85.3392333984375,38,90.1192321777344,15.6756563186646,14.1724824905396,0.096892550587654,0.571008741855621
16.6015625,83,85.3392333984375,38,90.1192321777344,15.6756563186646,14.1724824905396,0.096892550587654,0.571008741855621
15.4296875,89,85.3260269165039,38,90.1192321777344,15.4245271682739,14.023775100708,0.02611798606813,0.438343822956085
15.4296875,89,85.3260269165039,38,90.1192321777344,15.4245271682739,14.023775100708,0.02611798606813,0.438343822956085
15.4296875,89,85.3260269165039,38,90.1192321777344,15.4245271682739,14.023775100708,0.02611798606813,0.438343822956085
15.4296875,89,85.3260269165039,38,90.1192321777344,15.4245271682739,14.023775100708,0.02611798606813,0.438343822956085
13.8671875,79,85.3252487182617,38,90.1192321777344,14.9886636734009,13.6138744354248,0.007547100540251,0.391292840242386
13.8671875,79,85.3252487182617,38,90.1192321777344,14.9886636734009,13.6138744354248,0.007547100540251,0.391292840242386
13.8671875,79,85.3252487182617,38,90.1192321777344,14.9886636734009,13.6138744354248,0.007547100540251,0.391292840242386
13.8671875,79,85.3252487182617,38,90.1192321777344,14.9886636734009,13.6138744354248,0.007547100540251,0.391292840242386
13.8671875,79,85.3252487182617,38,90.1192321777344,14.9886636734009,13.6138744354248,0.007547100540251,0.391292840242386
13.8671875,89,85.3222885131836,38,90.1192321777344,15.3005609512329,13.9401998519897,0.007486550137401,0.400195688009262
13.8671875,89,85.3222885131836,38,90.1192321777344,15.3005609512329,13.9401998519897,0.007486550137401,0.400195688009262
13.8671875,89,85.3222885131836,38,90.1192321777344,15.3005609512329,13.9401998519897,0.007486550137401,0.400195688009262
13.8671875,89,85.3222885131836,38,90.1192321777344,15.3005609512329,13.9401998519897,0.007486550137401,0.400195688009262
13.4765625,86,85.3234558105469,38,90.1192321777344,15.2340688705444,13.863377571106,0.006818453781307,0.381529003381729
13.4765625,86,85.3234558105469,38,90.1192321777344,15.2340688705444,13.863377571106,0.006818453781307,0.381529003381729
13.4765625,86,85.3234558105469,38,90.1192321777344,15.2340688705444,13.863377571106,0.006818453781307,0.381529003381729
13.4765625,86,85.3234558105469,38,90.1192321777344,15.2340688705444,13.863377571106,0.006818453781307,0.381529003381729
13.4765625,86,85.3234558105469,38,90.1192321777344,15.2340688705444,13.863377571106,0.006818453781307,0.381529003381729
14.84375,83,85.320442199707,38,90.1192321777344,15.2678651809692,13.8460378646851,0.007917252369225,0.409346699714661
14.84375,83,85.320442199707,38,90.1192321777344,15.2678651809692,13.8460378646851,0.007917252369225,0.409346699714661
14.84375,83,85.320442199707,38,90.1192321777344,15.2678651809692,13.8460378646851,0.007917252369225,0.409346699714661
14.84375,83,85.320442199707,38,90.1192321777344,15.2678651809692,13.8460378646851,0.007917252369225,0.409346699714661
14.230770111084,85,85.2435150146484,38,90.1192321777344,15.3776216506958,14.0119504928589,0.006472087930888,0.404805153608322
14.230770111084,85,85.2435150146484,38,90.1192321777344,15.3776216506958,14.0119504928589,0.006472087930888,0.404805153608322
14.230770111084,85,85.2435150146484,38,90.1192321777344,15.3776216506958,14.0119504928589,0.006472087930888,0.404805153608322
14.230770111084,85,85.2435150146484,38,90.1192321777344,15.3776216506958,14.0119504928589,0.006472087930888,0.404805153608322
14.230770111084,85,85.2435150146484,38,90.1192321777344,15.3776216506958,14.0119504928589,0.006472087930888,0.404805153608322
14.0384616851807,82,85.2419662475586,38,90.1192321777344,15.2206544876099,13.8443250656128,0.007131554186344,0.397988677024841
14.0384616851807,82,85.2419662475586,38,90.1192321777344,15.2206544876099,13.8443250656128,0.007131554186344,0.397988677024841
14.0384616851807,82,85.2419662475586,38,90.1192321777344,15.2206544876099,13.8443250656128,0.007131554186344,0.397988677024841
14.0384616851807,82,85.2419662475586,38,90.1192321777344,15.2206544876099,13.8443250656128,0.007131554186344,0.397988677024841
14.84375,81,85.2294845581055,38,90.1192321777344,14.9597682952881,13.5926761627197,0.006698149256408,0.388066411018372
14.84375,81,85.2294845581055,38,90.1192321777344,14.9597682952881,13.5926761627197,0.006698149256408,0.388066411018372
14.84375,81,85.2294845581055,38,90.1192321777344,14.9597682952881,13.5926761627197,0.006698149256408,0.388066411018372
14.84375,81,85.2294845581055,38,90.1192321777344,14.9597682952881,13.5926761627197,0.006698149256408,0.388066411018372
14.84375,81,85.2294845581055,38,90.1192321777344,14.9597682952881,13.5926761627197,0.006698149256408,0.388066411018372
13.8671875,85,85.2271041870117,38,90.1192321777344,15.3414287567139,13.9736518859863,0.006999882403761,0.384932667016983
13.8671875,85,85.2271041870117,38,90.1192321777344,15.3414287567139,13.9736518859863,0.006999882403761,0.384932667016983
13.8671875,85,85.2271041870117,38,90.1192321777344,15.3414287567139,13.9736518859863,0.006999882403761,0.384932667016983
13.8671875,85,85.2271041870117,38,90.1192321777344,15.3414287567139,13.9736518859863,0.006999882403761,0.384932667016983
13.2692337036133,84,85.2214736938477,38,90.1192321777344,14.8875179290771,13.5236349105835,0.006772965658456,0.384920209646225
13.2692337036133,84,85.2214736938477,38,90.1192321777344,14.8875179290771,13.5236349105835,0.006772965658456,0.384920209646225
13.2692337036133,84,85.2214736938477,38,90.1192321777344,14.8875179290771,13.5236349105835,0.006772965658456,0.384920209646225
